,player_id,name,position,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic
22712,9192,Kay-Jay Harris,RB,20050564,1,0,0,0,0,0,0,0,0,3,9,0,1,1,10,0,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,1.285714286,0,0.142857143,0.142857143,1.428571429,0,0.571428571,10.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,241,,26.09315068,,4.6,38,,4.1,119,7.2,,
22714,14081,Vince Marrow,TE,19920307,1,0,0,0,0,0,0,0,0,0,0,0,7,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9,251,8.88,23.70684932,32.25,4.79,32,10,4.66,112,,12.44,
22716,25002,Lee Ziemba,OL,20110244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,317,,22.09589041,,5.5,29,20,4.65,95,7.74,,
22723,23579,Gary Wellman,WR,19910129,3,0,0,0,0,0,0,0,0,3,3,0,96,47,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.103448276,0,3.310344828,1.620689655,21.44827586,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4,173,9,23.71506849,28,4.56,31,,4.34,110,,11.54,
22727,15395,Lamar Mills,DE,19940869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1,284,10.13,,34.38,5.26,26.5,15,4.75,100,,,
22729,13985,Peyton Manning,QB,19980001,18,6774,10407,79279,28185.3,579,276,343,2243,463,701,21,1,1,-2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23.11945392,35.51877133,270.5767918,96.19556314,1.976109215,0.941979522,1.170648464,7.655290102,1.580204778,2.392491468,0.071672355,0.003412969,0.003412969,-0.006825939,0,0,0,0,0,0,0,0,0.013651877,0,0,0,0,0,0,0,0,0,0,0,0,77.3,230,10.13,22.08219178,31.5,,,,,,,,
22732,15985,Al-Quadin Muhammad,DE,20170196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.25,253,,22.10136986,,4.88,30.5,22,4.37,117,7.25,,
22742,8634,Letroy Guion,DT,20080152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,118,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.983333333,0.608333333,0,0,0,0,0,0,0,0,0,0,0,75.38,303,,20.8630137,,5.39,,26,,,,,
22743,5241,Jerome Davis,NT,19970422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6,275,10.88,23.14246575,35.75,,,,,,,,
22745,16656,Brian O'Neal,FB,19940877,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,233,10.25,24.17534247,31.38,4.83,32,17,4.12,115,,11.69,
22746,24254,Tank Williams,DB,20020045,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3.5,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0.121621622,0,0.047297297,0,0,0.067567568,0.189189189,0,0,0,0,0,0,0,0,0,74.4,222,,21.81917808,,4.41,38.5,19,3.93,119,6.78,,
22750,19363,Rodger Saffold,T,20100033,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,76.63,316,,21.89041096,,5.21,29.5,27,4.67,113,7.42,,
22761,21216,Darnell Stephens,LB,19950896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,253,10,,31.88,4.98,31.5,18,4.68,107,,12.27,
22768,1048,Allen Barbre,T,20070119,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989011,0.186813187,0,0,0,0,0,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0,76,300,,22.8630137,,4.88,32,28,4.63,105,7.4,,
22783,20081,Danny Shelton,DT,20150012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714286,1.547619048,1.30952381,0,0,0,0,0,0,0,0,0,0,0,74.1,339,,21.70684932,,5.64,30.5,34,4.65,95,7.99,,
22785,20827,JuJu Smith-Schuster,WR,20170062,1,0,0,0,0,0,0,0,0,0,0,0,51,33,568,5,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,3.3,56.8,0.5,0.5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.25,215,,20.44383562,,4.54,32.5,15,5.01,120,,,
22786,18254,Marcus Ray,DB,19990408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,206,,22.68767123,,4.61,35.5,,4.19,111,7.43,,
22788,12827,Jarvis Landry,WR,20140063,4,1,3,9,183.4,0,0,0,0,26,119,1,540,374,3790,19,47,1275,0,88,809,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0.05,0.15,3.056666667,0,0,0,0,0.433333333,1.983333333,0.016666667,9,6.233333333,63.16666667,0.316666667,0.783333333,21.25,0,1.466666667,13.48333333,0.016666667,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,71.5,205,,21.45479452,,4.65,28.5,12,,110,,,
22789,16131,Michael Myers,DT-DE,19980100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13028169,0,0,0.007042254,0,0,0,0,0,0,0,0,0,0,74.4,285,9.5,22.25753425,34.75,5.11,25,21,5.1,99,8.47,,
22794,24189,Mike Williams,WR,20100101,5,1,1,28,118.7,0,0,0,0,1,3,0,438,223,3089,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0.015873016,0.444444444,1.884126984,0,0,0,0,0.015873016,0.047619048,0,6.952380952,3.53968254,49.03174603,0.412698413,0,0,0,0,0,0,0,0.126984127,0,0,0,0,0,0,0,0,0,0,0,0,73.5,221,,22.94520548,,4.53,33.5,8,4.31,116,6.9,,
22797,21762,Cordrea Tankersley,CB,20170097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0.555555556,0,0,0,0,0,0,0,0,0,0,0,72.75,199,,23.45479452,,4.4,29.5,13,4.32,121,7,,
22807,12232,Tony Kimbrough,WR,19930182,2,0,0,0,0,0,0,0,0,0,0,0,17,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607142857,0.357142857,3.535714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3,195,8.63,22.61917808,33.88,4.63,32,,4.2,116,,11.41,
22809,18305,Reggie Redding,G-T,19900121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9,281,9.25,21.59452055,32,5.21,24,16,5.06,104,,,
22819,17856,Andre Powell,LB,19920209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,226,10,22.90684932,32.25,,,,,,,,
22820,24278,Tyrone Williams,DB,19960093,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,22,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0.015384615,0,0,0.169230769,2.215384615,0,0,0,0,0,0,0,0,0,70.8,190,9,22.90410959,30.63,4.53,34.5,5,,120,,,
22822,4418,James Conner,RB,20170105,1,0,0,0,0,0,0,0,0,24,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.181818182,10.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.25,233,,21.99726027,,4.65,29,20,,113,,,
22823,7612,Moe Gardner,DT-NT,19910087,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107526882,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,254,9.38,22.70958904,32.5,5.06,30.5,,4.47,107,,,
22835,24145,Keith Williams,WR-RB,20110196,1,0,0,0,0,0,0,0,0,3,18,0,0,12,164,1,14,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.5,0,0,1,13.66666667,0.083333333,1.166666667,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,318,,23.06849315,,5.28,24.5,23,5.03,93,8.42,,
22846,12933,Derrick Lassic,RB,19930094,1,0,0,0,0,0,0,0,0,78,276,3,14,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,23,0.25,1.166666667,0.833333333,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6,192,9.13,23.26027397,29.63,,,10,,,,,
22847,22525,Jeremiah Trotter,LB,19980072,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,3,10,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088607595,0.183544304,0.018987342,0.063291139,1.253164557,0,0,0,0,0,0,0,0,0,72.5,261,10.13,21.25479452,34.38,4.68,34,32,4.14,117,7.62,11.43,
22849,604,Phil Armour,C,19990475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,318,,22.36712329,,5.56,30.5,23,4.59,95,7.63,,
22853,2700,Preston Brown,WR,20140073,5,0,0,0,0,0,0,0,0,0,0,0,0,5,122,1,46,937,0,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151515152,3.696969697,0.03030303,1.393939394,28.39393939,0,0.303030303,1.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.25,251,,21.54246575,,4.86,33,23,4.26,115,6.98,,
22856,3998,Robert Clark,WR,19870263,6,0,0,0,0,0,0,0,0,0,0,0,4,167,2673,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,2.455882353,39.30882353,0.264705882,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3,170,9.5,21.73972603,29.75,4.58,28.5,4,4.58,114,,11.63,
22857,6828,Josh Ferguson,RB,20160588,2,0,0,0,0,0,0,0,0,16,25,0,26,20,136,0,4,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761904762,1.19047619,0,1.238095238,0.952380952,6.476190476,0,0.19047619,3.80952381,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,198,,22.94794521,,4.48,34.5,21,,120,,,
22859,648,J.J. Arrington,RB,20050044,4,0,1,0,39.6,0,0,0,0,189,659,3,131,98,751,2,125,2924,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0.638709677,0,0,0,0,3.048387097,10.62903226,0.048387097,2.112903226,1.580645161,12.11290323,0.032258065,2.016129032,47.16129032,0.032258065,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,68.88,214,,22.2630137,,4.45,35,18,4.1,116,6.81,,
22867,5372,Terry Day,DE,19970102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4,266,10,22.6,34.5,4.77,32.5,17,4.7,115,8.08,,
22873,14301,Casey Matthews,LB,20110116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,1.076923077,0.507692308,0,0,0,0,0,0,0,0,0,0,0,72.88,231,,22.29315068,,4.78,,13,,,,,
22875,10462,Ronald Humphrey,RB,19920212,2,0,0,0,0,0,0,0,0,25,101,0,6,6,28,0,59,1286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068966,3.482758621,0,0.206896552,0.206896552,0.965517241,0,2.034482759,44.34482759,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6,201,9.63,23.16438356,32,4.56,36.5,19,3.96,127,,11.03,
22876,1513,Lou Benfatti,DT,19940094,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,1.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5,277,8.75,23.14246575,32,5.15,28.5,20,4.5,103,,,
22879,16550,Kevin Norwood,WR,20140123,2,0,0,0,0,0,0,0,0,0,0,0,10,9,102,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0.818181818,9.272727273,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,74,198,,24.63835616,,4.48,33,8,4.32,121,6.68,,
22882,838,Allen Bailey,DL,20110086,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,15.5,114,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0.047058824,0,0,0,0,0.182352941,1.341176471,0.6,0,0,0,0,0,0,0,0,0,0,0,75,285,,22.10684932,,4.71,36.5,27,4.56,117,7.43,,
22883,17082,De'Mond Parker,RB,19990159,2,0,0,0,0,0,0,0,0,54,269,2,17,13,65,0,15,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.842105263,14.15789474,0.105263158,0.894736842,0.684210526,3.421052632,0,0.789473684,14.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6,189,,22.3260274,,4.49,41.5,13,4.16,119,7.28,,
22887,24060,Ed Williams,RB,19980884,4,0,0,0,0,0,0,0,0,244,896,7,0,56,427,2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.436363636,16.29090909,0.127272727,0,1.018181818,7.763636364,0.036363636,0.036363636,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4,204,10.13,,33.5,4.65,32,,4.03,108,7.32,11.11,
22889,22487,Keith Traylor,DT-NT-LB,19910061,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,21,0,0,2,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004098361,0.053278689,0,0,0,0,0.086065574,0,0,0.008196721,0.528688525,0,0,0,0,0,0,0,0,0,74.3,260,9.25,21.64383562,33,4.81,36,17,4.61,117,,12.28,
22892,2601,Derek Brown,RB,19930109,4,0,0,0,0,0,0,0,0,388,1383,6,158,108,918,3,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.928571429,24.69642857,0.107142857,2.821428571,1.928571429,16.39285714,0.053571429,0.089285714,1.267857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,180,9.25,22.04383562,30.88,4.63,38,13,3.91,127,,11.02,
22896,7528,Junior Galette,DE,20100680,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,33.5,97,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.025,0,0,0,0,0.41875,1.2125,0.5,0,0,0,0.025,0,0,0,0,0,0,0,73.75,257,,22.08493151,,4.77,33.5,25,4.16,113,7.04,,
22899,5678,Howard Dinkins,LB,19920073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,221,9.25,23.01643836,31,4.77,31.5,,,121,,,
22900,5967,Reuben Droughns,RB,20000081,8,0,0,0,0,0,0,0,0,937,3631,19,181,132,1036,6,81,1929,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.808333333,30.25833333,0.158333333,1.508333333,1.1,8.633333333,0.05,0.675,16.075,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,71.3,215,,21.66575342,,4.68,30,13,4.41,115,7.34,,
22902,20244,Brandon Siler,LB,20070240,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,39,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037974684,1.164556962,0.493670886,0.025316456,0.063291139,0,0.012658228,0,0,0,0,0,0,0,73.75,241,,21.40821918,,4.64,30.5,,,109,7.34,,
22912,5355,Dermontti Dawson,C-G,19880044,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3,272,,22.86849315,,4.94,30,24,4.34,109,,,
22919,7314,Simon Fraser,DE-DT,20050574,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,77.6,288,,22.09041096,,5.05,28,23,4.43,102,7.54,,
22920,10843,Tarvaris Jackson,QB,20060064,10,655,1109,7427,4608.7,39,36,91,557,173,653,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.56451613,17.88709677,119.7903226,74.33387097,0.629032258,0.580645161,1.467741935,8.983870968,2.790322581,10.53225806,0.096774194,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,74,226,,23.03835616,,4.7,31.5,22,4.38,107,7.4,,19
22927,134,Mel Agee,DE-DT,19910152,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046296296,0,0,0,0,0,0,0,0,0,0,0,0,0,77,282,10,22.42465753,32.5,5.28,31.5,14,4.55,105,,,
22928,13472,Kevin Lockett,WR,19970047,7,2,2,45,316.6,2,0,0,0,0,0,0,236,130,1738,8,2,23,0,39,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.023255814,0.523255814,3.681395349,0.023255814,0,0,0,0,0,0,2.744186047,1.511627907,20.20930233,0.093023256,0.023255814,0.26744186,0,0.453488372,3.11627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,171,8.63,22.62739726,33.25,4.57,36.5,,3.93,121,6.88,10.89,
22931,21052,Brian Stablein,WR,19930210,6,0,0,0,0,0,0,0,0,0,0,0,142,84,870,3,0,0,0,24,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543478261,0.913043478,9.456521739,0.032608696,0,0,0,0.260869565,2.152173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.1,190,8.38,23.04657534,31.13,4.61,38.5,,3.8,126,,10.7,
22943,16233,Larry Ned,RB,20020197,2,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8,219,,23.6739726,,4.62,34.5,15,,119,7.12,,
22945,20790,Terrance Smith,LB,20160966,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.05,0,0,0,0,0,0,0,0,0,0,0,74.88,235,,23.00273973,,4.77,34.5,19,,120,,,
22949,20685,Kevin Smith,RB,20080064,5,0,0,0,0,0,0,0,0,604,2367,17,175,125,1102,5,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78571429,42.26785714,0.303571429,3.125,2.232142857,19.67857143,0.089285714,0,0,0,0,0,0,0,0.107142857,0,0,0,0,0.017857143,0,0,0,0,0,0,0,73.13,217,,21.37260274,,4.56,32,,4.49,120,6.74,,
22950,10507,Brice Hunter,WR,19960251,2,0,0,0,0,0,0,0,0,0,0,0,10,4,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0.307692308,5.615384615,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,214,9.88,22.01369863,31.63,,,,,,,,
22963,8416,Dorial Green-Beckham,WR,20150040,2,0,0,0,0,0,0,0,0,0,0,0,141,68,941,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.548387097,2.193548387,30.35483871,0.193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1,237,,22.0630137,,4.49,33.5,13,4.45,119,6.89,,
22964,9596,John Henderson,WR-FL,20020009,8,0,0,0,0,0,0,0,0,0,0,0,0,131,2044,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.015384615,31.44615385,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9,306,,23.29315068,,4.87,27.5,24,4.66,106,7.71,,
