,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0_x,Unnamed: 0.1.1.1.1.1.1,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,Unnamed: 0_y,Player,Pos,To,CarAV,DrAV,Age,Tm,Rnd,Pick,Year,College/Univ,Missing
4897,4897,4897,4897,4897,4897,WR,WR,WR,WR,WR,WR,Duke,20000445,3,0,0,0,0.0,0,0,0,0,5,32,0,29,16,160,1,15,370,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142899999998,1.142857143,0.0,1.035714286,0.571428571,5.714285714,0.035714286,0.535714286,13.21428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,196,9.290307692,21.90410959,31.66167364,4.58,36.0,14.91558442,4.11,117.0,7.16,11.49209302,,,,,,,,,,,,,,True
4898,4898,4898,4898,4898,4898,T,T,T,T,T,T,NC State,19940102,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,359,9.25,21.20273973,34.0,5.64,25.0,14.0,5.2,93.0,7.870920245,11.597999999999999,,,,,,,,,,,,,,True
4899,4899,4899,4899,4899,4899,DE,DE,DE,DE,DE,DE,Texas A&M;,20020146,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,110,51,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220930233,0.639534884,0.296511628,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,294,9.78304,23.01917808,33.42385246,4.96,33.0,30.0,4.41,108.0,7.43,11.87125,,,,,,,,,,,,,,True
4900,4900,4900,4900,4900,4900,DB,DB,DB,DB,DB,DB,South Florida,20100037,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,300,84,13,169,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03960396,2.97029703,0.831683168,0.128712871,1.6732673269999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,207,9.180858586,22.40821918,31.42202778,4.5,35.15636822,16.0,4.190455213,118.9731801,7.042195122000001,11.497068400000002,,16618.0,Nate Allen,DB,2017.0,29.0,25.0,22.0,PHI,2.0,37.0,2010.0,South Florida,False
4901,4901,4901,4901,4901,4901,DB,DB,DB,DB,DB,DB,Stanford,20110154,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,0,1.0,304,104,34,395,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188034,0.547008547,0.0,0.008547009,2.598290598,0.8888888890000001,0.290598291,3.376068376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63,195,9.180858586,23.09315068,31.42202778,4.54,38.0,16.0,4.33,125.0,6.82,11.497068400000002,,16999.0,Richard Sherman,DB,2021.0,96.0,82.0,23.0,SEA,5.0,154.0,2011.0,Stanford,False
4902,4902,4902,4902,4902,4902,G,G,G,G,G,G,Mississippi St.,20140081,4,0,0,0,0.0,0,0,0,0,0,0,0,2,2,-5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714286,0.035714286,-0.089285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25,336,9.864050633,22.83835616,32.85608108,5.34,29.0,30.0,4.78,108.0,8.25,11.45,,,,,,,,,,,,,,True
4903,4903,4903,4903,4903,4903,LB,LB,LB,LB,LB,LB,Louisiana State,20020600,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,241,9.575971731000001,20.71780822,32.34203774,4.84,32.0,21.21631206,4.312656546,116.0,7.245243902,11.87096618,,,,,,,,,,,,,,True
4904,4904,4904,4904,4904,4904,DE,DE,DE,DE,DE,DE,Pittsburgh,19920099,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722222220000001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,279,9.13,20.9369863,35.0,5.12,29.5,12.0,4.41,99.0,7.34765873,11.87125,,,,,,,,,,,,,,True
4905,4905,4905,4905,4905,4905,LB,LB,LB,LB,LB,LB,Louisiana State,20100103,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,309,199,3,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114130435,3.3586956519999998,2.163043478,0.032608696,0.076086957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,239,9.575971731000001,21.98356164,32.34203774,4.69,35.5,21.21631206,4.25,119.0,6.97,11.87096618,,,,,,,,,,,,,,True
4906,4906,4906,4906,4906,4906,DB,DB,DB,DB,DB,DB,Louisiana State,19880079,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,176,10.0,23.95616438,31.42202778,4.59,36.0,14.64411367,4.1,124.0,7.042195122000001,11.31,,,,,,,,,,,,,,True
4907,4907,4907,4907,4907,4907,DB,DB,DB,DB,DB,DB,Central Florida,20150493,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,3,1,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,0.375,0.125,2.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,179,9.180858586,21.75068493,31.42202778,4.64,34.0,14.64411367,4.26,123.0,6.97,11.497068400000002,,,,,,,,,,,,,,True
4908,4908,4908,4908,4908,4908,T,T,T,T,T,T,East Carolina (NC),19940202,6,0,0,0,0.0,0,0,0,0,0,0,0,131,90,979,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6375,1.125,12.2375,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,253,10.13,22.64931507,34.5,5.2546594980000005,28.01383399,23.16,4.716348548,102.1781377,7.870920245,11.597999999999999,,,,,,,,,,,,,,True
4909,4909,4909,4909,4909,4909,WR,WR,WR,WR,WR,WR,Fresno State (CA),19940068,3,0,0,0,0.0,0,0,0,0,1,5,0,49,23,421,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.0,1.96,0.92,16.84,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,175,8.63,21.75890411,31.0,4.56,35.0,14.91558442,4.15,122.0,6.993472585,11.5,,,,,,,,,,,,,,True
4910,4910,4910,4910,4910,4910,DE,DE,DE,DE,DE,DE,Michigan,20000122,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,282,9.78304,23.69863014,33.42385246,4.93,30.5,22.50974930000001,4.25,111.0,7.22,11.87125,,14094.0,Josh Williams,DT,2005.0,19.0,19.0,24.0,IND,4.0,122.0,2000.0,Michigan,False
4911,4911,4911,4911,4911,4911,DB,DB,DB,DB,DB,DB,Florida St.,20000180,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4,127,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054000000004,1.7162162159999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,191,9.180858586,24.389041100000004,31.42202778,4.46,32.5,32.0,4.55,120.0,7.44,11.497068400000002,,14154.0,Mario Edwards,DB,2004.0,22.0,21.0,24.0,DAL,6.0,180.0,2000.0,Florida St.,False
4912,4912,4912,4912,4912,4912,LB,LB,LB,LB,LB,LB,Penn St.,19960074,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803922,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,232,9.0,22.09041096,32.5,4.752523962,33.25938567,21.21631206,4.312656546,114.7868284,7.245243902,11.87096618,,13033.0,Terry Killens,LB,2002.0,8.0,6.0,22.0,HOU,3.0,74.0,1996.0,Penn St.,False
4913,4913,4913,4913,4913,4913,DB,DB,DB,DB,DB,DB,Arizona,19950140,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,197,9.75,23.16712329,30.88,4.59,35.5,18.0,4.15,117.0,7.042195122000001,11.31,,12846.0,Mike Scurlock,DB,1999.0,5.0,4.0,23.0,STL,5.0,140.0,1995.0,Arizona,False
4914,4914,4914,4914,4914,4914,T,T,T,T,T,T,Northern Illinois,20010118,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494253000000001,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9,338,9.9425,21.82191781,33.89451923,5.14,34.0,23.16,4.46,102.0,7.5,11.597999999999999,,,,,,,,,,,,,,True
4915,4915,4915,4915,4915,4915,RB,RB,RB,RB,RB,RB,Furman,20080146,9,0,0,0,0.0,0,0,0,0,55,178,0,71,50,421,0,12,156,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413533835,1.338345865,0.0,0.533834586,0.37593985,3.165413534,0.0,0.09022556400000001,1.172932331,0.0,0.0,0.0,0.0,0.0,0.022556391000000002,0.007518797,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63,241,9.359638554,21.83013699,31.239911499999998,4.8,32.5,30.0,4.46,110.0,7.2,11.64856287,,,,,,,,,,,,,,True
4916,4916,4916,4916,4916,4916,T,T,T,T,T,T,UCLA,20030076,4,0,0,0,0.0,0,0,0,0,0,0,0,23,18,158,2,4,44,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111111110000001,0.4,3.5111111110000004,0.04444444400000001,0.088888889,0.977777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,261,9.9425,22.21643836,33.89451923,4.8,28.01383399,20.0,4.716348548,102.1781377,7.870920245,11.597999999999999,,14826.0,Mike Seidman,TE,2006.0,1.0,1.0,22.0,CAR,3.0,76.0,2003.0,UCLA,False
4917,4917,4917,4917,4917,4917,DB,DB,DB,DB,DB,DB,Mississippi Valley State,19920029,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,126,0,0,0,0,1.0,0,0,43,514,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040609137000000003,0.639593909,0.0,0.0,0.0,0.0,0.0050761420000000005,0.0,0.0,0.218274112,2.609137056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,177,9.13,21.62191781,31.0,4.51,34.0,7.0,4.16,120.0,7.042195122000001,11.52,,,,,,,,,,,,,,True
4918,4918,4918,4918,4918,4918,DE,DE,DE,DE,DE,DE,Tennessee,20070016,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.38,300,9.78304,23.21643836,33.42385246,5.07,30.5,24.0,4.79,108.0,7.63,11.87125,,15815.0,Justin Harrell,DT,2010.0,2.0,2.0,23.0,GNB,1.0,16.0,2007.0,Tennessee,False
4919,4919,4919,4919,4919,4919,LB,LB,LB,LB,LB,LB,Georgia,20130030,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,361,122,5,157,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08730158699999999,5.73015873,1.9365079369999998,0.079365079,2.4920634919999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,242,9.575971731000001,21.59726027,32.34203774,4.7,33.5,20.0,4.39,122.0,7.16,11.87096618,16.0,,,,,,,,,,,,,True
4920,4920,4920,4920,4920,4920,T,T,T,T,T,T,Wisconsin,20130168,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.88,308,9.9425,23.526027399999997,33.89451923,5.17,31.5,20.0,4.91,101.0,7.94,11.597999999999999,,,,,,,,,,,,,,True
4921,4921,4921,4921,4921,4921,DE,DE,DE,DE,DE,DE,Boston Col.,19970078,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870967699999999,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,279,10.5,22.77260274,36.0,4.92,35.5,24.0,4.49,103.0,7.85,11.87125,,,,,,,,,,,,,,True
4922,4922,4922,4922,4922,4922,G,G,G,G,G,G,NE State (OK),19960437,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,304,10.5,22.12054795,34.75,5.6,20.5,26.0,5.1,91.0,7.880350877000001,11.45,,,,,,,,,,,,,,True
4923,4923,4923,4923,4923,4923,DE,DE,DE,DE,DE,DE,Howard Payne,19940856,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,244,9.25,21.69589041,32.0,4.72,31.5,23.0,4.69,117.0,7.34765873,11.87125,,,,,,,,,,,,,,True
4924,4924,4924,4924,4924,4924,DE,DE,DE,DE,DE,DE,Michigan St.,20060123,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,239,230,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104278075,1.2780748659999999,1.229946524,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75,307,9.78304,21.43287671,33.42385246,5.28,28.5,25.0,4.49,103.0,7.69,11.87125,,15664.0,Domata Peko,DT,2020.0,68.0,59.0,21.0,CIN,4.0,123.0,2006.0,Michigan St.,False
4925,4925,4925,4925,4925,4925,DE,DE,DE,DE,DE,DE,Nebraska,20060206,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276596000000002,0.404255319,0.08510638300000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88,316,9.78304,23.789041100000002,33.42385246,5.03,30.5,30.0,4.92,109.0,7.93,11.87125,,15749.0,Le Kevin Smith,DT,2010.0,5.0,3.0,24.0,NWE,6.0,206.0,2006.0,Nebraska,False
4926,4926,4926,4926,4926,4926,LB,LB,LB,LB,LB,LB,Georgia,19890123,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,216,9.575971731000001,23.74794521,32.34203774,4.79,32.5,13.0,4.49,114.0,7.245243902,11.96,,10990.0,Richard Tardits,LB,1992.0,2.0,,24.0,PHO,5.0,123.0,1989.0,Georgia,False
4927,4927,4927,4927,4927,4927,DB,DB,DB,DB,DB,DB,Georgia,20040141,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,184,0,144,1452,1,0.0,0,0,54,644,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014,1.333333333,0.0,1.043478261,10.52173913,0.007246376999999998,0.0,0.0,0.0,0.39130434799999997,4.666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,281,9.180858586,23.03835616,31.42202778,5.04,34.5,24.0,4.68,110.0,7.96,11.497068400000002,,3639.0,Jake Scott,DB,1978.0,88.0,71.0,25.0,MIA,7.0,159.0,1970.0,Georgia,False
4928,4928,4928,4928,4928,4928,G,G,G,G,G,G,North Carolina A&T;,20050143,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4,310,9.864050633,21.47945205,32.85608108,5.34,29.5,21.0,4.56,101.0,7.93,11.45,,,,,,,,,,,,,,True
4929,4929,4929,4929,4929,4929,DE,DE,DE,DE,DE,DE,Virginia Union,19930802,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,297,9.88,22.78558582,34.63,4.857393484,32.58196721,18.0,4.438023952,113.65745859999998,7.34765873,11.87125,,,,,,,,,,,,,,True
4930,4930,4930,4930,4930,4930,WR,WR,WR,WR,WR,WR,Rutgers,20120083,6,6,6,228,824.8,3,0,1,6,30,172,2,419,274,3080,21,2,11,0,0,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.06818181799999999,0.06818181799999999,2.590909091,9.372727272999999,0.034090908999999996,0.0,0.011363636000000002,0.06818181799999999,0.340909091,1.954545455,0.022727273,4.7613636360000005,3.1136363639999995,35.0,0.238636364,0.022727273,0.125,0.0,0.0,0.0,0.0,0.0,0.056818182,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,211,9.290307692,22.69315068,31.66167364,4.62,36.0,19.0,4.22,126.0,6.88,11.49209302,,17186.0,Mohamed Sanu,WR,2021.0,39.0,15.0,23.0,CIN,3.0,83.0,2012.0,Rutgers,False
4931,4931,4931,4931,4931,4931,DB,DB,DB,DB,DB,DB,Baylor,20060229,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,172,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,4.777777778,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.38,193,9.180858586,22.50410959,31.42202778,4.45,36.5,7.0,4.27,124.0,6.99,11.497068400000002,,15773.0,Willie Andrews,DB,2007.0,3.0,3.0,22.0,NWE,7.0,229.0,2006.0,Baylor,False
4932,4932,4932,4932,4932,4932,DB,DB,DB,DB,DB,DB,Georgia Tech,20060146,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,447,180,15,379,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062962963,3.311111111,1.333333333,0.111111111,2.807407407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.88,220,9.180858586,23.34520548,31.42202778,4.69,37.5,18.0,4.27,124.0,7.042195122000001,11.497068400000002,,15688.0,Dawan Landry,DB,2014.0,43.0,22.0,23.0,BAL,5.0,146.0,2006.0,Georgia Tech,False
