,Unnamed: 0,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic
3548,14069,6051,Elvis Dumervil,DE,Louisville,20060126,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,214,96,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660493827,1.320987654,0.592592593,0.00617284,0.166666667,0,0,0,0,0,0,0,0,0,71.38,257,9.78304,22.29041096,33.42385246,4.78,32.58196721,30,4.438023952,113.6574586,7.34765873,11.87125,
3549,14089,8001,Randall Godfrey,LB,Georgia,19960049,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.033333333,0.261111111,0,0,0,0,0,0,0,0,0,73.9,237,9.63,23.05479452,32.63,4.752523962,34,22,4.312656546,112,7.245243902,11.87096618,
3550,14090,17733,DaShon Polk,LB,Arizona,20000251,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047368421,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,233,9.575971731,23.10684932,32.34203774,4.77,32,18,4.45,111,7.43,11.87096618,
3551,14097,16346,Terence Newman,DB,Kansas St.,20030005,15,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,9,0,39,302,1,2,476,97,41,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464286,0.017857143,0,0,0,0,0,0.004464286,0.040178571,0,0.174107143,1.348214286,0.004464286,0.008928571,2.125,0.433035714,0.183035714,1.607142857,0,0,0,0,0,0,0,0,0,70.4,189,9.180858586,24.65753425,31.42202778,4.41,41,10,3.82,136,6.88,11.4970684,
3552,14098,2944,Jonathan Bullard,DE,Florida,20160072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1.04,0.24,0,0,0,0,0,0,0,0,0,0,0,75,285,9.78304,21.53150685,33.42385246,4.93,32,23,4.56,116,7.31,11.87125,
3553,14103,13694,Kregg Lumpkin,RB,Georgia,20080567,5,0,0,0,0,0,0,0,0,42,166,0,57,45,325,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235294118,4.882352941,0,1.676470588,1.323529412,9.558823529,0,0,0,0,0,0,0,0,0.058823529,0.029411765,0,0,0,0,0,0,0,0,0,0,0,71.5,226,9.359638554,23.96438356,31.2399115,4.73,28,22,4.267629108,111,7.1466171,11.64856287,
3554,14104,1300,Rob Baxley,T,Iowa,19920286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,286,10.13,23.13424658,33.63,5.62,24,20,4.83,99,7.870920245,11.598,
3555,14108,4376,Mike Compton,G-C,West Virginia,19930068,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5,297,10.13,22.61643836,34,5.35,21.5,16,4.77,100,7.880350877,11.45,
3556,14110,21599,Ryan Sutter,DB,Colorado,19980133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.1,203,9.13,23.60821918,32.75,4.61,33.5,17,4.13,120,7.07,11.33,
3557,14113,23088,Derrick Walker,TE,Michigan,19900163,10,0,0,0,0,0,0,0,0,0,0,0,237,190,1897,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.768656716,1.417910448,14.15671642,0.074626866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,244,9.88,22.84931507,32,4.8,32,26,4.24,109,7.870920245,11.45,
3558,14122,14010,Brandon Manumaleuna,TE,Arizona,20010129,10,0,0,0,0,0,0,0,0,6,18,0,177,121,1080,13,11,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034682081,0.104046243,0,1.023121387,0.699421965,6.242774566,0.075144509,0.063583815,0.543352601,0,0,0,0,0,0.005780347,0,0,0,0,0,0,0,0,0,0,0,0,74.1,275,9.9425,21.30958904,33.89451923,5,30,23.16,4.26,106,7.49,11.598,
3559,14132,23694,Ryan Whalen,WR,Stanford,20110167,3,0,0,0,0,0,0,0,0,0,0,0,19,13,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.684210526,5.473684211,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,73.13,202,9.290307692,21.76986301,31.66167364,4.53,38.5,18,4.09,123,6.67,11.49209302,
3560,14133,392,Prince Amukamara,CB,Nebraska,20110019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,40,7,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.609756098,0.487804878,0.085365854,0.829268293,0,0,0,0,0,0,0,0,0,72,206,9.180858586,21.90684932,31.42202778,4.38,38,15,4.08,128,6.97,11.4970684,
3561,14138,13293,Keith Lewis,DB,Oregon,20040198,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013157895,0.144736842,0.065789474,0.039473684,0.342105263,0,0,0,0,0,0,0,0,0,72.5,204,9.180858586,22.5260274,31.42202778,4.58,37,11,4.07,121,7.28,11.4970684,
3562,14142,24795,Ellis Wyms,DE,Mississippi St.,20010183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203883495,0.067961165,0.029126214,0,0,0,0,0,0,0,0,0,0,0,75.1,285,9.78304,22.04109589,33.42385246,4.97,28,21,4.47,103,7.71,11.87125,
3563,14145,17778,Will Poole,DB,Boston Col.,20040102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,1.466666667,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4,194,9.180858586,22.76712329,31.42202778,4.47,35.15636822,16,4.190455213,118.9731801,7.042195122,11.4970684,
3564,14149,17698,Jake Plummer,QB,Arizona St.,19970042,10,2606,4547,30593,11058.5,168,171,294,1493,453,1919,17,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.48993289,30.51677852,205.3221477,74.21812081,1.127516779,1.147651007,1.973154362,10.02013423,3.040268456,12.87919463,0.11409396,0.013422819,0.013422819,0.026845638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3,195,9.25,22.34794521,33,4.96,30,14.05263158,4.29,111,7.3,12.07,
3565,14151,8698,D.J. Hackett,WR,Northern State Univ.,20040157,4,0,0,0,0,0,0,0,0,0,0,0,199,128,1699,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.145833333,2.666666667,35.39583333,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,199,9.290307692,22.82465753,31.66167364,4.55,41,14.91558442,4.08,131,6.79,11.49209302,
3566,14156,17220,Shawn Patterson,DE-NT,Arizona St.,19880034,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229166667,0,0,0.020833333,0.1875,0,0,0,0,0,0,0,0,0,76.9,261,9.25,23.87945205,33.42385246,4.81,29,28,4.35,108,7.34765873,11.87125,
3567,14163,13723,Chris Luzar,TE,Virginia,20020118,2,0,0,0,0,0,0,0,0,0,0,0,6,4,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565,0.173913043,1.52173913,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.1,270,9.9425,23.2,33.89451923,4.77,32.5,22,4.17,113,6.84,11.598,
3568,14175,17268,Jordan Payton,WR,UCLA,20160154,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.13,207,9.290307692,22.67123288,31.66167364,4.47,34.5,14.91558442,4.33,121,7.08,11.49209302,
3569,14176,1790,Jordan Black,T,Notre Dame,20030153,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021052632,0,0,0,0,0,0,0,0,0,0,0,0,77.9,314,9.9425,23.25753425,33.89451923,5.21,30,23.16,4.47,106,7.65,11.598,
3570,14192,1166,Reggie Barrett,WR,Texas-El Paso,19910058,2,0,0,0,0,0,0,0,0,0,0,0,8,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,6.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6,215,10.63,21.69863014,32.5,4.59,37,14.91558442,4.16,123,6.993472585,11.65,
3571,14197,10305,Thomas Howard,LB,Texas-El Paso,20060038,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228,62,7,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,2.375,0.645833333,0.072916667,1.760416667,0,0,0,0,0,0,0,0,0,75.25,239,9.575971731,22.80821918,32.34203774,4.46,39,21,4.28,124,6.96,11.87096618,
3572,14204,18747,Ron Rivers,RB,Fresno State (CA),19940429,6,0,0,0,0,0,0,0,0,180,788,4,36,34,324,2,30,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307692308,10.1025641,0.051282051,0.461538462,0.435897436,4.153846154,0.025641026,0.384615385,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9,203,9.5,22.46027397,27.88,4.68,29.5,20,4.2,105,7.1466171,12.11,
3573,14205,12245,Todd Kinchen,WR,Louisiana State,19920060,7,0,1,0,39.6,0,0,0,0,7,70,1,144,95,1358,10,67,1430,0,164,1493,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0.477108434,0,0,0,0,0.084337349,0.843373494,0.012048193,1.734939759,1.144578313,16.36144578,0.120481928,0.807228916,17.22891566,0,1.975903614,17.98795181,0.024096386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,187,9.13,23.31506849,30.88,4.61,31.5,14.91558442,4.02,109,6.993472585,11.09,
3574,14213,22136,Zach Thomas,LB,Texas Tech,19960154,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,21.5,65,29,17,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010471204,0.167539267,0,0,0,0,0.112565445,0.340314136,0.151832461,0.089005236,0.890052356,0,0,0,0,0,0,0,0,0,71,233,9.25,22.64931507,30.63,4.85,28.5,20,4.24,104,7.245243902,11.91,
3575,14218,5200,Dexter Davis,LB,Arizona St.,20100236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0.388888889,0.166666667,0,0,0,0,0,0,0,0,0,0,0,73.5,244,9.575971731,23.4630137,32.34203774,4.62,35,25,4.3,109,7.08,11.87096618,
3576,14223,21233,Santo Stephens,LB,Temple,19920929,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8,228,10.25,22.76399567,32.75,4.94,34.5,19,4.34,124,7.245243902,12.54,
3577,14225,9828,Charles Hill,DT,Maryland,20020083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,293,9.78304,21.47945205,33.42385246,5.08,33.5,23,4.36,111,7.37,11.87125,
3578,14230,22160,Chaun Thompson,LB,West Texas A&M;,20030052,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117346939,0.040816327,0.071428571,0,0,0,0,0,0,0,0,0,0,0,73.9,240,9.575971731,22.94246575,32.34203774,4.56,35.5,29,4.16,123,7,11.87096618,
3579,14231,22948,Chris Villarrial,G-C,Indiana (PA),19960152,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,308,10.13,22.87945205,32.13,5.35,22,36,4.85,99,7.880350877,11.45,
3580,14239,161,Seyi Ajirotutu,WR,Fresno State (CA),20100700,6,0,0,0,0,0,0,0,0,0,0,0,48,25,424,3,1,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.347222222,5.888888889,0.041666667,0.013888889,0,0,0,0,0,0,0.430555556,0.069444444,0,0,0,0,0,0,0,0,0,0,0,75.38,204,9.290307692,22.87671233,31.66167364,4.6,36,14,4.39,115,7.22,11.49209302,
3581,14243,7439,Jeff Fuller,WR,Texas A&M;,20120600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.13,223,9.290307692,22.03287671,31.66167364,4.58,34.74818049,17,4.216081081,118.9414414,6.993472585,11.49209302,
3582,14246,7944,Ryan Glasgow,DT,Michigan,20170138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.636363636,0,0,0,0,0,0,0,0,0,0,0,74.88,302,9.78304,23.59178082,33.42385246,5.13,27.5,20,4.62,105,7.55,11.87125,
3583,14248,4141,Avon Cobourne,RB,West Virginia,20030551,1,0,0,0,0,0,0,0,0,10,27,0,9,4,30,0,7,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,3.857142857,0,1.285714286,0.571428571,4.285714286,0,1,17.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,205,9.359638554,24.15616438,31.2399115,4.7,31.5,21,4.12,112,7.2,11.64856287,
3584,14253,24417,Reinard Wilson,LB-DE,Florida St.,19970014,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,74,259,10.88,23.36164384,35.63,4.92,33.25938567,26,4.312656546,114.7868284,7.245243902,11.87096618,
3585,14254,21014,Bob Spitulski,LB,Central Florida,19920066,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0,0,0.038461538,0.269230769,0,0,0,0,0,0,0,0,0,74.5,235,9.75,22.64109589,32,4.74,33.5,23,4.36,118,7.245243902,11.74,
3586,14257,13881,Reno Mahe,RB,BYU,20030535,5,0,0,0,0,0,0,0,0,47,196,0,47,34,238,0,42,863,0,104,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758064516,3.161290323,0,0.758064516,0.548387097,3.838709677,0,0.677419355,13.91935484,0,1.677419355,14.72580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3,198,9.359638554,22.90958904,31.2399115,4.71,32,18.69061876,4.14,109,7.27,11.64856287,
3587,14258,9535,Ben Heeney,ILB,Kansas,20150140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104166667,1.583333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,72.2,231,9.575971731,22.97808219,32.34203774,4.59,33.5,19,4,120,6.68,11.87096618,
3588,14259,5537,Glenn Derby,T-G,Wisconsin,19880218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5,290,9.75,23.84109589,33.89451923,5.2,25,22,4.83,99,7.870920245,11.598,
3589,14261,4329,Shane Collins,DE,Arizona St.,19920047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9,269,9.75,23.05753425,32.75,4.87,34.5,25,4.38,113,7.34765873,11.87125,
3590,14266,5478,Quintin Demps,DB,Texas-El Paso,20080117,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3273,2,0,0,0,1.5,213,92,18,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033333333,27.275,0.016666667,0,0,0,0.0125,1.775,0.766666667,0.15,1.608333333,0,0,0,0,0,0,0,0,0,71.88,206,9.180858586,22.84109589,31.42202778,4.41,31.5,16,4.190455213,110,7.042195122,11.4970684,
3591,14272,2900,Marcus Buckley,LB,Texas A&M;,19930066,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014423077,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,75.1,235,10.38,22.23835616,31.13,4.752523962,33.25938567,15,4.312656546,114.7868284,7.245243902,11.87096618,
3592,14274,20039,Sedrick Shaw,RB,Iowa,19970061,3,0,0,0,0,0,0,0,0,66,284,1,15,10,47,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857143,13.52380952,0.047619048,0.714285714,0.476190476,2.238095238,0,0.095238095,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,214,9.25,23.43835616,33,4.62,32,18.69061876,4.39,112,7.76,12.12,
3593,14276,2579,Corey Brown,WR,Ohio St.,20140463,3,0,0,0,0,0,0,0,0,16,139,0,173,94,1295,8,12,273,0,16,153,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,2.895833333,0,3.604166667,1.958333333,26.97916667,0.166666667,0.25,5.6875,0,0.333333333,3.1875,0.020833333,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,71.38,178,9.290307692,22.40821918,31.66167364,4.51,33,14.91558442,4.22,115,7.16,11.49209302,
3594,14288,15882,Mitch Morse,OT,Missouri,20150049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3,305,9.9425,23.03835616,33.89451923,5.14,31,36,4.5,112,7.6,11.598,
3595,14290,11979,Michael Keathley,G,Texas Christian,20010496,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,308,9.864050633,23.13424658,32.85608108,5.22,32.5,28,4.701460674,101.8043478,7.880350877,11.45,
3596,14295,10505,Art Hunter,C-T,Notre Dame,19900843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1,191,8.5,22.9777258,30.38,4.67,29,19,4.38,106,7.748333333,12.08,
3597,14297,18066,Jim Pyne,G-C,Virginia Tech,19940200,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,277,9.63,22.43287671,31,5.44,29,29,4.63,104,7.880350877,11.45,
3598,14303,685,Matthias Askew,DT,Michigan St.,20040114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4,308,9.78304,21.83013699,33.42385246,5.24,27,20,4.42,101,7.55,11.87125,
3599,14304,18263,Jimmy Raye,WR,San Diego St.,19910915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9.5,0,1,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,153,8.63,22.41917808,28.5,4.81,31.5,14.91558442,4.15,111,6.993472585,11.21,
3600,14307,24497,Jameis Winston,QB,Florida St.,20150001,3,816,1361,10052,3472.2,60,39,75,509,122,429,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,34.025,251.3,86.805,1.5,0.975,1.875,12.725,3.05,10.725,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6,231,9.481704545,21.3260274,31.77426829,4.97,28.5,14.05263158,4.36,103,7.16,12.07,
3601,14309,8532,Justin Griffith,FB,Mississippi St.,20030121,7,0,0,0,0,0,0,0,0,94,413,1,202,141,989,12,10,191,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979166667,4.302083333,0.010416667,2.104166667,1.46875,10.30208333,0.125,0.104166667,1.989583333,0,0,0,0,0,0.020833333,0.010416667,0,0,0,0,0,0,0,0,0,0,0,71.3,232,9.815,22.77808219,31.26954545,4.63,32,29,4.59,113,7.71,12.00333333,
3602,14314,8350,Chaz Green,OT,Florida,20150091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,314,9.9425,23.0739726,33.89451923,5.16,29.5,21,4.7,106,8,11.598,
