,player_id,name,position,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,draft_year
11731,14038,Owen Marecic,RB,20110124,2,0,0,0,0.0,0,0,0,0,4,8,0,7,5,31,0,4,46,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.2916666666666667,0.20833333333333334,1.2916666666666667,0.0,0.16666666666666666,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,248,9.36008064516131,22.57808219,31.239866666666696,4.87,28.5,22.0,4.56,102.0,7.1,11.648562874251494,,2011
11732,21077,Duce Staley,RB,19970071,10,0,0,0,0.0,0,0,0,0,1544,6249,26,445,322,2850,13,48,1158,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.552845528455284,50.80487804878049,0.21138211382113822,3.6178861788617884,2.6178861788617884,23.170731707317074,0.10569105691056911,0.3902439024390244,9.414634146341463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1,220,8.88,22.15616438,31.0,4.604981884057968,33.835593220338986,18.69061876247505,4.267629107981221,116.37547892720306,7.146617100371751,11.648562874251494,,1997
11739,1770,Michael Bishop,QB,19990227,1,3,9,80,252.8,1,1,0,0,7,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1.125,10.0,31.6,0.125,0.125,0.0,0.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,205,9.481704545454544,22.9369863,31.774268292682947,4.85,33.0,14.052631578947368,4.62,113.0,7.63,12.07,10.0,1999
11744,3320,Dan Campbell,TE,19990079,10,0,0,0,0.0,0,0,0,0,0,0,0,145,93,947,11,5,28,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2083333333333333,0.775,7.891666666666667,0.09166666666666666,0.041666666666666664,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3,263,9.942499999999999,23.02465753,33.89451923076926,4.86,36.0,25.0,4.07,112.0,7.0,11.598,,1999
11746,15544,Jeff Modesitt,TE,19870825,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,241,9.5,22.971302061784524,31.75,4.89,30.5,16.0,4.48,112.0,7.870920245398778,12.34,,1987
11752,24889,Glen Young,LB,19930930,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3,238,10.0,23.99726027,31.25,4.9,34.0,21.0,4.14,121.0,7.245243902439021,11.39,,1993
11754,6779,Matt Feiler,T,20140567,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.88,330,9.942499999999999,21.84931507,33.89451923076926,5.37,26.5,36.0,4.86,102.0,8.13,11.598,,2014
11757,19199,Angel Rubio,DE,19980221,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,300,10.63,23.03287671,34.25,5.18,26.5,23.0,4.58,100.0,8.28,11.871250000000002,,1998
11758,12196,Terrence Kiel,DB,20030062,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,4,46,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.06557377049180328,0.7540983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1,204,9.183984771573627,22.43287671,31.425782122904966,4.49,38.0,16.0,3.92,127.0,6.87,11.498524590163933,,2003
11762,15528,Joe Mixon,RB,20170048,1,0,0,0,0.0,0,0,0,0,150,484,4,29,26,258,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636363636363637,44.0,0.36363636363636365,2.6363636363636362,2.3636363636363638,23.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,226,9.36008064516131,20.77534247,31.239866666666696,4.604981884057968,33.835593220338986,18.69061876247505,4.267629107981221,116.37547892720306,7.146617100371751,11.648562874251494,12.0,2017
11769,10180,Austin Hooper,TE,20160081,2,0,0,0,0.0,0,0,0,0,0,0,0,84,61,753,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1785714285714284,26.892857142857142,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75,254,9.942499999999999,21.49589041,33.89451923076926,4.72,33.0,19.0,4.32,117.0,7.0,11.598,,2016
11772,17536,Jason Phillips,WR,20090137,5,0,0,0,0.0,0,0,0,0,0,0,0,10,50,589,2,4,81,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,9.816666666666666,0.03333333333333333,0.06666666666666667,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75,239,9.290307692307714,23.20821918,31.661673640167393,4.6,34.0,20.0,4.32,120.0,6.993472584856398,11.492093023255807,,2009
11773,12754,Kenny Ladler,FS,20140459,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13,207,9.183984771573627,21.88767123,31.425782122904966,4.7,36.5,24.0,4.190721649484534,126.0,7.042195121951221,11.498524590163933,,2014
11775,20907,Daniel Sorensen,S,20140609,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,118,28,4,51,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363636363636363,2.1454545454545455,0.509090909090909,0.07272727272727272,0.9272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38,205,9.183984771573627,24.19178082,31.425782122904966,4.67,32.0,13.0,3.95,113.0,6.47,11.498524590163933,,2014
11778,13688,Triandos Luke,WR,20040171,1,0,0,0,0.0,0,0,0,0,0,0,0,8,6,52,0,16,347,0,19,135,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.5454545454545454,4.7272727272727275,0.0,1.4545454545454546,31.545454545454547,0.0,1.7272727272727273,12.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,199,9.290307692307714,22.34794521,31.661673640167393,4.43,38.0,14.915584415584416,4.17,124.0,7.06,11.492093023255807,,2004
11781,19531,Jeff Saturday,C,19980466,14,0,1,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.004329004329004329,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,292,10.13,22.84931507,31.5,5.24,25.0,25.0,4.85,100.0,8.52,11.62,,1998
11783,3436,Jeff Carlson,QB,19890102,3,49,114,636,287.2,2,9,14,94,17,57,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,16.285714285714285,90.85714285714286,41.028571428571425,0.2857142857142857,1.2857142857142858,2.0,13.428571428571429,2.4285714285714284,8.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,209,9.481704545454544,22.93424658,31.774268292682947,5.06,32.0,14.052631578947368,4.41,106.0,7.185413533834583,12.07,,1989
11788,20584,Derron Smith,FS,20150197,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,200,9.183984771573627,23.24931507,31.425782122904966,4.567728894173599,35.154235145385584,14.659430122116689,4.190721649484534,118.9628681177977,7.042195121951221,11.498524590163933,,2015
11792,11395,Reggie Johnson,TE,19910030,7,0,0,0,0.0,0,0,0,0,2,7,0,105,70,841,7,2,47,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.08433734939759036,0.0,1.2650602409638554,0.8433734939759037,10.132530120481928,0.08433734939759036,0.024096385542168676,0.5662650602409639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,256,10.5,23.24657534,32.0,4.73,34.5,19.0,4.716348547717845,117.0,7.870920245398778,11.598,,1991
11800,4360,Chris Combs,TE-T,20000173,2,0,0,0,0.0,0,0,0,0,0,0,0,0,7,106,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,3.3125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,286,9.942499999999999,23.34794521,33.89451923076926,5.18,28.013833992094863,22.0,4.716348547717845,102.17813765182186,7.870920245398778,11.598,,2000
11813,18983,Carlos Rogers,DB,20050009,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,307,48,17,374,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,2.1773049645390072,0.3404255319148936,0.12056737588652482,2.652482269503546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,196,9.183984771573627,23.82465753,31.425782122904966,4.45,40.5,15.0,3.82,126.0,6.48,11.498524590163933,,2005
11823,21091,John Stamper,DE,20020193,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,265,9.783040000000007,23.65479452,33.42385245901642,4.97,36.5,24.0,4.22,110.0,7.35,11.871250000000002,,2002
11826,22931,Michael Vick,QB,20010001,15,1886,3358,23441,11184.000000000002,138,92,327,1974,910,6380,37,4,3,3,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,12.657718120805368,22.536912751677853,157.3221476510067,75.06040268456377,0.9261744966442953,0.6174496644295302,2.1946308724832213,13.248322147651006,6.10738255033557,42.81879194630873,0.2483221476510067,0.026845637583892617,0.020134228187919462,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,210,9.481704545454544,20.83287671,31.774268292682947,4.33,38.0,14.052631578947368,4.326666666666663,109.04784688995215,7.185413533834583,12.07,20.0,2001
11829,8128,Alex Gordon,LB,19870042,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12244897959183673,0.0,0.0,0.01020408163265306,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,239,9.75,22.63287671,34.0,4.85,29.0,13.0,4.62,115.0,7.245243902439021,12.81,,1987
11831,17628,Bradley Pinion,P,20150165,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,253,11086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883720930232558,257.8139534883721,0.0,78.0,229,8.985625,20.9260274,31.04875,4.9662500000000005,28.5,16.75,4.575,100.0,9.04,11.47,,2015
11834,15047,Adam Meadows,T,19970048,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9,297,9.75,23.24657534,33.5,5.04,30.0,23.16,4.47,107.0,7.72,11.598,,1997
11838,17635,Jason Pinkston,OL,20110150,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.38,317,9.942499999999999,23.66027397,33.89451923076926,5.39,26.5,23.16,4.91,98.0,7.88,11.598,,2011
11840,8819,Lamont Hall,TE,19980451,7,0,0,0,0.0,0,0,0,0,0,0,0,23,19,127,2,5,29,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23958333333333334,0.19791666666666666,1.3229166666666667,0.020833333333333332,0.052083333333333336,0.3020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3,256,9.88,23.43561644,33.75,5.06,28.5,23.0,4.46,111.0,8.36,12.49,,1998
11847,1522,Ryan Benjamin,C,19930809,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,186,9.75,23.02191781,28.63,4.72,27.761682242990656,19.0,4.617171717171717,101.7843137254902,7.748333333333335,11.62,,1993
11849,11563,Donald Jones,WR,20100658,3,0,0,0,0.0,0,0,0,0,4,3,0,154,82,887,6,6,120,0,0,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.08571428571428572,0.0,4.4,2.342857142857143,25.34285714285714,0.17142857142857143,0.17142857142857143,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38,214,9.290307692307714,22.36164384,31.661673640167393,4.46,41.0,20.0,4.2,119.0,6.9,11.492093023255807,,2010
11850,11091,Tim Jennings,DB,20060062,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,365,86,20,279,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,2.5347222222222223,0.5972222222222222,0.1388888888888889,1.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75,185,9.183984771573627,22.36164384,31.425782122904966,4.38,37.5,17.0,4.190721649484534,117.0,7.042195121951221,11.498524590163933,,2006
11854,22793,Vincent Valentine,DT,20160096,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.8125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.63,329,9.783040000000007,22.19178082,33.42385245901642,5.19,29.0,17.0,4.59,110.0,8.03,11.871250000000002,,2016
11858,1489,Mike Bellamy,WR,19900050,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,2,22,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,2.8333333333333335,0.0,0.3333333333333333,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,196,9.38,23.83287671,28.5,4.52,31.5,14.915584415584416,4.23,116.0,6.993472584856398,11.83,,1990
11865,19927,George Selvie,DE,20100226,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,102,44,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,1.2439024390243902,0.5365853658536586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.38,252,9.783040000000007,23.14520548,33.42385245901642,4.93,30.5,24.0,4.63,109.0,7.48,11.871250000000002,,2010
11868,10739,Brian Jackson,DB,20100491,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.63,202,9.183984771573627,22.98356164,31.425782122904966,4.65,35.5,20.0,4.22,120.0,6.76,11.498524590163933,,2010
11870,22940,Nick Vigil,ILB,20160087,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,54,37,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,2.0,1.3703703703703705,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.38,239,9.575971731448787,22.70410959,32.34203773584907,4.72,31.5,21.21631205673759,4.0,115.0,6.73,11.870966183574884,,2016
11872,4858,Angelo Crowell,LB,20030094,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,5,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076923076923077,0.0,0.0,0.07692307692307693,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,236,9.575971731448787,21.70684932,32.34203773584907,4.71,32.5,25.0,4.26,114.78682842287695,7.07,11.870966183574884,,2003
11877,15763,Johnnie Morant,WR,20040134,3,0,0,0,0.0,0,0,0,0,0,0,0,14,8,90,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,229,9.290307692307714,22.39452055,31.661673640167393,4.54,41.0,14.915584415584416,4.22,130.0,7.34,11.492093023255807,,2004
11901,13245,Taylor Lewan,OT,20140011,4,0,0,0,0.0,0,0,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.18867924528301888,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.13,309,9.942499999999999,22.8109589,33.89451923076926,4.87,30.5,29.0,4.49,116.0,7.39,11.598,,2014
11905,8280,Steve Grant,LB,19920253,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,2,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.022988505747126436,0.25287356321839083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,227,9.13,22.35616438,33.63,4.98,32.0,17.0,4.27,123.0,7.245243902439021,11.73,,1992
11910,4301,Gerald Collins,LB,19950820,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,252,10.75,22.76399567196721,32.88,4.92,31.5,19.0,4.27,111.0,7.245243902439021,11.6,,1995
