,Unnamed: 0,player_id,name,position,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,draft_year
5079,20114,1009,Tony Banks,QB,19960042,10,1278,2359,15315,6586.8,77,73,228,1451,247,880,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78,23.59,153.15,65.868,0.77,0.73,2.28,14.51,2.47,8.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,220,9.5,23.05753425,33.13,4.93,31.01658767772512,14.052631578947368,4.55,109.04784688995215,7.185413533834583,12.07,,1996
5080,20118,19114,Derrick Ross,RB,20060763,1,0,0,0,0.0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,226,9.36008064516131,22.34794521,31.239866666666696,4.61,35.0,20.0,4.35,112.0,7.0,11.648562874251494,,2006
5081,20125,10657,Corvey Irvin,DE,20090093,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,301,9.783040000000009,23.99452055,33.42385245901642,4.96,24.5,24.0,4.73,97.0,7.44,11.871250000000002,,2009
5082,20127,15362,Ryan Miller,G,20120160,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.25,321,9.864050632911392,22.82191781,32.8560810810811,5.16,28.0,32.0,4.78,100.0,7.72,11.45,,2012
5083,20129,23942,Bruce Wilkerson,T,19870052,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,280,9.25,22.76438356,32.75,5.254659498207883,28.013833992094863,17.0,4.716348547717845,102.17813765182186,7.870920245398778,11.598,,1987
5084,20134,2410,Vincent Brisby,WR,19930056,8,0,0,0,0.0,0,0,0,0,0,0,0,516,232,3334,14,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.608695652173913,2.5217391304347827,36.23913043478261,0.1521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,186,10.25,22.2630137,32.38,4.49,36.0,14.915584415584416,4.04,128.0,6.993472584856398,11.44,,1993
5085,20160,2131,Tyus Bowser,LB,20170047,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6,1,1,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.5454545454545454,0.0909090909090909,0.0909090909090909,2.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63,247,9.575971731448789,21.94794521,32.34203773584907,4.65,37.5,21.0,4.29,127.0,6.75,11.870966183574884,,2017
5086,20164,15598,Alton Montgomery,DB,19900052,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71,1473,0,0,0,0,3.0,0,0,3,114,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.74647887323944,0.0,0.0,0.0,0.0,0.0422535211267605,0.0,0.0,0.0422535211267605,1.6056338028169015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,198,8.88,21.8630137,29.38,4.6,30.5,12.0,4.16,115.0,7.042195121951221,11.55,,1990
5087,20165,4766,Terry Crews,LB,19910281,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,237,10.5,22.73972603,32.0,4.74,35.0,22.0,4.29,113.0,7.245243902439021,11.89,,1991
5088,20166,11523,Calvin Jones,RB,19940080,3,0,0,0,0.0,0,0,0,0,27,112,0,3,2,6,0,5,92,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.222222222222222,0.0,0.1666666666666666,0.1111111111111111,0.3333333333333333,0.0,0.2777777777777778,5.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1,212,10.0,23.42191781,32.75,4.58,30.5,18.69061876247505,4.09,115.0,7.146617100371751,11.28,,1994
5089,20179,19490,O.J. Santiago,T,19970070,7,0,0,0,0.0,0,0,0,0,0,0,0,146,85,1108,9,4,23,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8024691358024687,1.0493827160493827,13.679012345679013,0.1111111111111111,0.0493827160493827,0.2839506172839506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9,267,10.25,23.14246575,34.75,4.72,38.5,22.0,4.38,125.0,7.55,11.91,,1997
5090,20182,8415,Yatil Green,WR,19970015,1,0,0,0,0.0,0,0,0,0,0,0,0,40,18,234,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.25,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9,199,9.25,23.41369863,33.0,4.41,40.5,14.915584415584416,4.17,130.0,7.52,11.53,,1997
5091,20190,12212,Miles Killebrew,DB,20160111,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40,9,2,42,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.3214285714285714,0.0714285714285714,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88,217,9.183984771573629,22.98356164,31.42578212290497,4.65,38.0,22.0,4.18,127.0,6.93,11.498524590163932,,2016
5092,20200,5696,Andre Dixon,DB,20101109,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75,205,9.183984771573629,24.18630137,31.42578212290497,4.56,40.0,14.659430122116689,4.19,117.0,6.99,11.498524590163932,,2010
5093,20204,8489,Jermaine Gresham,T,20100021,8,0,0,0,0.0,0,0,0,0,0,0,0,567,374,3703,30,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.725,3.1166666666666667,30.85833333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,261,9.9425,21.8630137,33.89451923076926,4.66,35.0,20.0,4.53,113.0,7.07,11.598,,2010
5094,20221,14518,Le'Ron McClain,RB,20070137,7,0,0,0,0.0,0,0,0,0,394,1412,15,134,95,553,3,5,71,0,0,0,0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.283333333333333,11.766666666666667,0.125,1.1166666666666667,0.7916666666666666,4.608333333333333,0.025,0.0416666666666666,0.5916666666666667,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13,256,9.36008064516131,22.34794521,31.239866666666696,4.9,29.5,14.0,4.47,113.0,7.14,11.648562874251494,,2007
5095,20231,24129,John Williams,T,19880891,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,190,9.0,22.971302061784524,33.89451923076926,4.53,25.5,6.0,4.64,106.0,7.870920245398778,12.42,,1988
5096,20246,15377,James Milling,WR,19880278,5,0,0,0,0.0,0,0,0,0,0,0,0,4,26,252,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0833333333333333,10.5,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,156,7.75,23.20547945,31.661673640167397,4.47,32.0,8.0,4.32,111.0,6.993472584856398,11.7,,1988
5097,20247,18166,Manuel Ramirez,G,20070117,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,326,9.864050632911392,24.20273973,32.8560810810811,5.24,27.59947643979057,40.0,4.7014606741573015,101.80434782608695,7.880350877192982,11.45,,2007
5098,20254,14567,Hurvin McCormack,DE,19940421,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,271,9.13,22.0630137,34.75,5.15,25.5,23.0,4.4380239520958105,105.0,7.347658730158733,11.871250000000002,,1994
5099,20255,3570,Jamal Carter,DB,20170532,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.63,218,9.183984771573629,23.06027397,31.42578212290497,4.64,35.0,19.0,4.28,122.0,7.042195121951221,11.498524590163932,,2017
5100,20269,15790,Derrick Morgan,DE,20100016,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,188,87,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264705882352941,1.843137254901961,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,266,9.783040000000009,21.30410959,33.42385245901642,4.77,34.0,22.50974930362117,4.43,112.0,7.12,11.871250000000002,,2010
5101,20273,20954,Marcus Spears,DE,20050020,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,78,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.609375,0.4296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,307,9.783040000000009,22.14246575,33.42385245901642,5.03,32.58196721311475,15.0,4.4380239520958105,113.65745856353593,7.347658730158733,11.871250000000002,,2005
5102,20275,1859,Robert Blanton,DB,20120139,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0.0,154,71,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135135135135135,0.3648648648648648,0.0,0.0,0.0,0.0,0.0,2.081081081081081,0.9594594594594594,0.0135135135135135,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75,208,9.183984771573629,22.64931507,31.42578212290497,4.66,34.0,12.0,3.97,116.0,6.71,11.498524590163932,,2012
5103,20278,1526,Arrelious Benn,WR,20100039,8,0,0,0,0.0,0,0,0,0,15,44,0,107,65,990,6,15,322,0,0,0,0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459016393442623,0.7213114754098361,0.0,1.7540983606557377,1.0655737704918034,16.229508196721312,0.0983606557377049,0.2459016393442623,5.278688524590164,0.0,0.0,0.0,0.0,0.0,0.081967213114754,0.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,219,9.290307692307714,21.63287671,31.661673640167397,4.57,37.0,20.0,4.216081081081083,118.0,6.993472584856398,11.492093023255809,,2010
5104,20279,5167,Bob Davis,T,19900817,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,236,10.25,22.971302061784524,29.38,4.74,29.0,19.0,4.17,103.0,7.870920245398778,12.16,,1990
5105,20282,16407,Dadi Nicolas,DE,20160203,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88,235,9.783040000000009,23.59452055,33.42385245901642,4.74,41.0,14.0,4.38,116.0,7.04,11.871250000000002,,2016
5106,20283,21278,ArDarius Stewart,WR,20170079,1,0,0,0,0.0,0,0,0,0,4,22,0,9,5,36,0,9,173,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,0.0,0.9,0.5,3.6,0.0,0.9,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25,204,9.290307692307714,23.40273973,31.661673640167397,4.49,34.0,14.915584415584416,4.21,124.0,6.993472584856398,11.492093023255809,20.0,2017
5107,20290,8953,James Hanna,T,20120186,6,0,0,0,0.0,0,0,0,0,0,0,0,51,34,314,1,0,0,0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.4533333333333333,4.1866666666666665,0.0133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75,252,9.9425,22.8,33.89451923076926,4.43,36.0,24.0,4.11,122.0,6.76,11.598,,2012
5108,20295,21534,Ndamukong Suh,DE,20100002,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,283,125,1,20,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354838709677419,2.282258064516129,1.0080645161290325,0.0080645161290322,0.1612903225806451,0.0,0.0080645161290322,0.0,0.0080645161290322,0.0,0.0,0.0,0.0,0.0,75.88,307,9.783040000000009,23.30684932,33.42385245901642,5.03,35.5,32.0,4.44,105.0,7.21,11.871250000000002,,2010
5109,20297,22209,Ricky Thompson,WR,19991218,7,0,0,0,0.0,0,0,0,0,0,0,0,0,97,1480,14,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1975308641975309,18.271604938271604,0.1728395061728395,0.0123456790123456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,181,9.290307692307714,22.61361994345952,31.661673640167397,4.73,36.0,15.0,4.32,118.0,7.21,11.492093023255809,,1999
5110,20299,4556,Jorge Cordova,LB,20040086,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,237,9.575971731448789,22.59452055,32.34203773584907,4.68,35.5,22.0,4.17,114.78682842287697,7.28,11.870966183574884,,2004
5111,20320,20342,Dion Sims,T,20130106,5,0,0,0,0.0,0,0,0,0,0,0,0,130,89,843,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9696969696969695,1.3484848484848484,12.772727272727272,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.88,262,9.9425,22.19726027,33.89451923076926,4.75,35.0,22.0,4.52,112.0,7.36,11.598,,2013
5112,20321,11336,Larry Johnson,LB,20030027,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,214,9.575971731448789,23.44931507,32.34203773584907,4.55,33.25938566552901,19.0,4.312656546489565,114.78682842287697,7.245243902439021,11.870966183574884,,2003
5113,20326,22812,Ralph Van Dyke,T,19870097,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,262,9.0,23.28767123,32.75,5.28,24.5,21.0,4.94,99.0,7.870920245398778,11.598,,1987
5114,20329,4229,Chris Coleman,WR,20000416,2,0,0,0,0.0,0,0,0,0,0,0,0,4,1,19,0,13,305,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0333333333333333,0.6333333333333333,0.0,0.4333333333333333,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8,211,9.290307692307714,22.95342466,31.661673640167397,4.65,32.5,14.915584415584416,4.1,110.0,6.79,11.492093023255809,,2000
5115,20330,19046,Bill Romanowski,LB,19880080,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.5,0,0,20,98,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037037037037037,0.0,0.0,0.1537037037037037,0.0,0.0,0.074074074074074,0.362962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,231,9.25,22.07671233,32.34203773584907,4.76,31.5,21.21631205673759,4.25,111.0,7.245243902439021,11.45,,1988
5116,20333,10719,Alfred Jackson,WR,19890135,7,0,0,0,0.0,0,0,0,0,3,9,0,0,190,3022,21,15,315,0,11,89,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326086956521739,0.0978260869565217,0.0,0.0,2.065217391304348,32.84782608695652,0.2282608695652173,0.1630434782608695,3.4239130434782608,0.0,0.1195652173913043,0.967391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,177,9.290307692307714,21.80273973,31.661673640167397,4.61,33.5,14.915584415584416,4.45,117.0,6.993472584856398,11.21,,1989
5117,20340,7844,Mike Gibson,T,20080184,5,0,0,0,0.0,0,0,0,0,0,0,0,1,1,-2,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263157894736842,0.0263157894736842,-0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,305,9.9425,22.45205479,33.89451923076926,5.3,27.0,31.0,4.64,110.0,7.21,11.598,,2008
5118,20343,3612,Rock Cartwright,FB,20020257,10,0,0,0,0.0,0,0,0,0,228,956,6,87,64,589,2,237,5626,1,0,0,0,0.0,1,10,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522292993630572,6.089171974522293,0.0382165605095541,0.554140127388535,0.4076433121019108,3.751592356687898,0.0127388535031847,1.5095541401273886,35.8343949044586,0.0063694267515923,0.0,0.0,0.0,0.0,0.0063694267515923,0.0636942675159235,0.0,0.0,0.0,0.0063694267515923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8,237,9.815,22.39452055,31.26954545454545,4.48,35.0,30.0,4.25,113.0,7.18,12.003333333333334,,2002
5119,20344,4034,John Clay,T,19870015,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,320,9.75,23.00547945,33.25,5.51,25.0,16.0,4.77,85.0,7.870920245398778,11.598,,1987
